DBN,schoolyear,% of cohort,fl_percent,frl_percent,total_enrollment,grade9,grade10,grade11,grade12,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,female_per,has_junior_high,total_elem,total_kg,has_kg,has_elem,total_junior_high,only_hs,levels_not_hs
26Q415,2006,90.1,13.6,0.0,4155,931.0,1138.0,1204.0,882.0,4.9,5.3,43.0,18.3,14.2,20.8,46.8,53.2,0,0.0,0.0,0,0,0.0,1,0
19K507,2005,79.3,81.9,0.0,192,115.0,77.0,0.0,0.0,5.7,5.7,0.0,77.1,19.3,0.5,31.8,68.2,0,0.0,0.0,0,0,0.0,1,0
13K616,2009,23.2,0.0,75.8,211,69.0,58.0,50.0,34.0,1.9,4.7,0.5,72.0,23.7,2.8,60.2,39.8,0,0.0,0.0,0,0,0.0,1,0
27Q480,2009,64.2,0.0,83.1,3247,1168.0,855.0,756.0,468.0,13.7,11.2,26.9,28.2,35.8,4.3,54.9,45.1,0,0.0,0.0,0,0,0.0,1,0
26Q415,2005,86.6,13.7,0.0,4042,884.0,1155.0,1188.0,815.0,5.8,4.8,42.9,17.8,13.8,21.8,46.0,54.0,0,0.0,0.0,0,0,0.0,1,0
02M400,2010,89.2,0.0,55.9,1429,391.0,389.0,346.0,303.0,7.4,12.9,16.1,15.0,56.2,12.6,49.5,50.5,0,0.0,0.0,0,0,0.0,1,0
17K531,2010,90.5,0.0,77.6,382,70.0,62.0,61.0,61.0,5.5,12.0,0.5,90.1,6.8,2.6,51.3,48.7,1,0.0,0.0,0,0,128.0,0,1
21K559,2011,94.7,0.0,72.0,251,81.0,84.0,35.0,51.0,4.8,20.3,4.8,44.6,29.9,20.3,51.0,49.0,0,0.0,0.0,0,0,0.0,1,0
15K423,2011,37.7,0.0,60.0,81,81.0,0.0,0.0,0.0,1.2,30.9,0.0,67.9,29.6,2.5,40.7,59.3,0,0.0,0.0,0,0,0.0,1,0
10X434,2006,74.2,84.2,0.0,409,148.0,133.0,59.0,69.0,14.7,17.8,2.2,32.8,58.9,2.0,49.4,50.6,0,0.0,0.0,0,0,0.0,1,0
02M543,2010,91.0,0.0,77.9,415,127.0,126.0,81.0,81.0,4.6,16.4,3.4,30.6,62.9,1.4,39.8,60.2,0,0.0,0.0,0,0,0.0,1,0
15K530,2005,60.3,67.8,0.0,376,127.0,98.0,86.0,65.0,1.6,13.6,1.9,80.6,12.5,1.3,43.6,56.4,0,0.0,0.0,0,0,0.0,1,0
08X519,2005,72.3,75.3,0.0,229,112.0,117.0,0.0,0.0,13.1,8.3,0.4,35.4,61.6,0.4,38.0,62.0,0,0.0,0.0,0,0,0.0,1,0
21K690,2009,83.4,0.0,65.2,875,203.0,186.0,138.0,113.0,7.4,18.3,11.2,10.1,20.1,58.1,45.9,54.1,1,0.0,0.0,0,0,235.0,0,1
24Q264,2005,93.8,56.14,0.0,108,108.0,0.0,0.0,0.0,16.7,6.5,17.6,13.0,50.0,8.3,40.7,59.3,0,0.0,0.0,0,0,0.0,1,0
26Q495,2011,95.0,0.0,52.4,3308,746.0,921.0,786.0,855.0,5.7,10.6,45.2,12.7,22.3,19.6,49.4,50.6,0,0.0,0.0,0,0,0.0,1,0
04M435,2008,94.1,63.5,0.0,1675,522.0,414.0,351.0,388.0,5.0,8.2,20.3,20.8,54.7,3.2,48.2,51.8,0,0.0,0.0,0,0,0.0,1,0
23K697,2006,80.4,75.7,0.0,580,147.0,131.0,99.0,62.0,0.5,11.2,0.7,85.2,11.4,1.0,37.2,62.8,1,0.0,0.0,0,0,141.0,0,1
32K403,2008,73.3,86.0,0.0,297,119.0,102.0,76.0,0.0,14.8,12.5,0.7,27.6,70.4,1.0,51.9,48.1,0,0.0,0.0,0,0,0.0,1,0
09X252,2011,84.4,0.0,58.9,354,89.0,85.0,89.0,91.0,8.8,15.5,1.1,24.3,73.7,0.8,45.8,54.0,0,0.0,0.0,0,0,0.0,1,0
11X544,2006,76.5,70.7,0.0,403,154.0,132.0,56.0,61.0,5.7,11.7,1.2,43.7,49.9,1.2,44.7,55.3,0,0.0,0.0,0,0,0.0,1,0
26Q415,2008,90.9,16.8,0.0,3970,1010.0,1075.0,1070.0,815.0,5.4,7.5,45.4,18.7,16.2,18.5,46.8,53.2,0,0.0,0.0,0,0,0.0,1,0
10X437,2009,86.6,0.0,94.8,371,124.0,112.0,85.0,50.0,9.4,18.1,1.9,43.7,52.3,1.6,40.4,59.6,0,0.0,0.0,0,0,0.0,1,0
17K600,2011,79.5,0.0,73.0,1608,490.0,522.0,273.0,323.0,8.3,12.7,1.8,91.2,5.8,0.7,23.8,76.2,0,0.0,0.0,0,0,0.0,1,0
14K558,2005,80.0,43.1,0.0,199,109.0,90.0,0.0,0.0,2.5,10.6,3.5,50.8,35.7,3.0,75.9,24.1,0,0.0,0.0,0,0,0.0,1,0
28Q505,2008,80.0,32.0,0.0,3286,947.0,977.0,657.0,705.0,11.9,8.5,28.1,46.9,22.2,2.0,41.3,58.7,0,0.0,0.0,0,0,0.0,1,0
08X295,2007,61.7,62.5,0.0,414,164.0,138.0,45.0,67.0,12.6,15.2,5.8,35.0,56.8,1.4,67.4,32.6,0,0.0,0.0,0,0,0.0,1,0
02M475,2006,99.5,18.2,0.0,3031,828.0,809.0,698.0,696.0,0.1,0.1,62.0,2.2,3.3,32.2,55.9,44.1,0,0.0,0.0,0,0,0.0,1,0
18K569,2011,85.4,0.0,62.6,294,85.0,96.0,51.0,62.0,9.5,20.1,0.0,88.1,8.8,1.7,64.3,35.7,0,0.0,0.0,0,0,0.0,1,0
03M404,2009,49.0,0.0,60.0,124,53.0,49.0,14.0,8.0,4.0,11.3,2.4,36.3,58.9,2.4,46.8,53.2,0,0.0,0.0,0,0,0.0,1,0
25Q670,2007,88.8,27.7,0.0,604,222.0,189.0,85.0,108.0,5.3,17.7,21.9,15.7,31.8,28.0,51.2,48.8,0,0.0,0.0,0,0,0.0,1,0
13K430,2010,99.1,0.0,64.3,5140,1404.0,1382.0,1253.0,1101.0,0.1,0.8,60.4,10.7,7.7,21.0,58.4,41.6,0,0.0,0.0,0,0,0.0,1,0
02M374,2011,89.3,0.0,59.0,495,153.0,151.0,117.0,74.0,3.0,12.3,2.8,45.3,45.1,6.7,26.3,73.7,0,0.0,0.0,0,0,0.0,1,0
12X478,2011,97.9,0.0,75.9,223,91.0,61.0,71.0,0.0,4.0,4.0,4.5,28.7,65.0,1.8,40.8,59.2,0,0.0,0.0,0,0,0.0,1,0
30Q502,2011,83.6,0.0,73.7,917,273.0,239.0,200.0,205.0,9.6,16.0,15.6,18.1,56.6,9.4,71.8,28.2,0,0.0,0.0,0,0,0.0,1,0
02M439,2006,98.2,62.3,0.0,402,124.0,92.0,97.0,89.0,3.7,8.5,6.0,28.9,59.5,4.5,36.3,63.7,0,0.0,0.0,0,0,0.0,1,0
26Q435,2005,76.3,23.1,0.0,3425,1283.0,1012.0,615.0,514.0,5.9,9.0,20.7,54.3,14.8,4.1,51.3,48.7,1,0.0,0.0,0,0,1.0,0,1
19K502,2005,66.0,67.0,0.0,210,122.0,88.0,0.0,0.0,1.9,13.3,0.5,72.9,24.8,0.0,67.6,32.4,0,0.0,0.0,0,0,0.0,1,0
06M467,2007,83.1,84.0,0.0,660,242.0,210.0,133.0,75.0,26.4,10.6,0.6,4.8,93.5,0.9,48.8,51.2,0,0.0,0.0,0,0,0.0,1,0
08X452,2009,66.7,0.0,83.7,320,87.0,75.0,90.0,68.0,8.8,20.6,4.1,35.6,59.1,0.6,44.4,55.6,0,0.0,0.0,0,0,0.0,1,0
18K569,2008,87.5,65.2,0.0,140,55.0,85.0,0.0,0.0,10.0,8.6,0.0,89.3,8.6,1.4,59.3,40.7,0,0.0,0.0,0,0,0.0,1,0
20K485,2009,87.2,0.0,79.7,1297,421.0,412.0,235.0,229.0,5.7,16.7,18.7,10.7,53.7,16.0,55.4,44.6,0,0.0,0.0,0,0,0.0,1,0
12X692,2009,58.4,0.0,87.2,472,206.0,157.0,74.0,35.0,28.0,19.9,1.9,19.9,76.5,0.6,49.2,50.8,0,0.0,0.0,0,0,0.0,1,0
20K490,2007,74.6,19.4,0.0,4462,1481.0,1632.0,640.0,709.0,20.5,8.7,27.3,6.1,34.8,31.6,55.2,44.8,0,0.0,0.0,0,0,0.0,1,0
30Q502,2008,83.7,66.0,0.0,976,284.0,296.0,236.0,160.0,9.1,16.1,15.2,16.0,55.8,12.6,67.5,32.5,0,0.0,0.0,0,0,0.0,1,0
13K605,2007,75.2,56.4,0.0,896,184.0,320.0,223.0,169.0,1.8,14.7,1.8,75.6,18.9,1.5,62.4,37.6,0,0.0,0.0,0,0,0.0,1,0
17K625,2006,60.1,86.2,0.0,1428,501.0,426.0,219.0,282.0,1.5,11.3,0.4,86.8,10.2,0.9,58.9,41.1,0,0.0,0.0,0,0,0.0,1,0
25Q263,2011,76.6,0.0,84.1,422,100.0,116.0,110.0,96.0,88.6,0.7,64.5,1.2,32.7,1.7,57.3,42.7,0,0.0,0.0,0,0,0.0,1,0
08X312,2005,78.8,72.3,0.0,266,114.0,106.0,46.0,0.0,4.9,12.4,2.3,42.1,50.4,3.0,56.4,43.6,0,0.0,0.0,0,0,0.0,1,0
14K586,2010,60.8,0.0,78.4,544,102.0,96.0,69.0,56.0,14.7,19.3,0.7,44.7,52.9,1.1,52.9,47.1,1,0.0,0.0,0,0,221.0,0,1
02M300,2007,80.7,68.8,0.0,389,112.0,104.0,106.0,67.0,10.8,11.3,5.4,24.4,63.0,5.4,71.2,28.8,0,0.0,0.0,0,0,0.0,1,0
18K515,2005,47.4,21.8,0.0,1990,793.0,681.0,211.0,305.0,5.0,14.9,0.9,87.2,8.9,1.8,55.6,44.4,0,0.0,0.0,0,0,0.0,1,0
06M346,2010,81.2,0.0,84.9,458,90.0,78.0,60.0,0.0,29.9,19.2,0.2,7.2,92.1,0.2,51.3,48.7,1,0.0,0.0,0,0,230.0,0,1
09X297,2008,69.1,79.1,0.0,432,119.0,134.0,104.0,75.0,15.0,21.3,0.5,34.7,63.0,1.6,49.3,50.7,0,0.0,0.0,0,0,0.0,1,0
29Q498,2005,86.7,36.2,0.0,513,234.0,117.0,101.0,61.0,3.5,6.6,3.1,84.0,7.2,2.1,43.9,56.1,0,0.0,0.0,0,0,0.0,1,0
09X414,2009,38.5,0.0,78.8,445,108.0,105.0,115.0,117.0,26.1,16.2,0.7,28.3,70.1,0.4,50.8,49.2,0,0.0,0.0,0,0,0.0,1,0
10X440,2007,65.7,70.2,0.0,4392,1577.0,1167.0,921.0,727.0,19.4,11.2,5.5,25.3,65.2,2.5,47.2,52.8,0,0.0,0.0,0,0,0.0,1,0
17K533,2006,75.7,58.7,0.0,439,89.0,70.0,65.0,0.0,2.5,4.6,0.5,90.9,5.2,1.1,45.6,54.4,1,0.0,0.0,0,0,215.0,0,1
30Q580,2010,100.0,0.0,46.9,408,70.0,61.0,58.0,63.0,0.0,0.2,30.6,4.9,26.0,38.0,45.6,54.4,1,0.0,0.0,0,0,156.0,0,1
16K455,2006,56.5,34.7,0.0,4051,573.0,1799.0,1116.0,563.0,0.9,16.1,0.6,87.5,7.8,0.5,55.3,44.7,0,0.0,0.0,0,0,0.0,1,0
19K583,2010,59.6,0.0,83.0,415,107.0,118.0,102.0,88.0,90.1,0.7,0.0,1.0,99.0,0.0,50.1,49.9,0,0.0,0.0,0,0,0.0,1,0
27Q308,2010,95.9,0.0,72.1,436,160.0,143.0,133.0,0.0,5.0,15.8,25.2,6.9,43.6,23.2,47.5,52.5,0,0.0,0.0,0,0,0.0,1,0
17K600,2006,81.2,60.01,0.0,2316,789.0,692.0,410.0,425.0,4.0,9.4,1.5,83.5,9.1,1.0,25.8,74.2,0,0.0,0.0,0,0,0.0,1,0
10X546,2009,78.2,0.0,90.2,419,145.0,119.0,80.0,75.0,7.9,12.9,0.5,32.7,63.5,3.1,29.8,70.2,0,0.0,0.0,0,0,0.0,1,0
12X267,2009,74.4,0.0,91.4,351,77.0,68.0,30.0,0.0,12.8,20.8,1.1,25.6,73.2,0.0,47.9,52.1,1,0.0,0.0,0,0,176.0,0,1
27Q262,2010,96.9,0.0,78.6,617,104.0,99.0,92.0,97.0,1.3,10.7,6.2,54.3,28.7,9.9,49.8,50.2,1,0.0,0.0,0,0,225.0,0,1
17K625,2008,57.3,71.7,0.0,1176,387.0,359.0,226.0,204.0,2.8,14.8,0.5,88.7,8.8,0.7,59.4,40.6,0,0.0,0.0,0,0,0.0,1,0
02M620,2009,61.5,0.0,71.3,2139,1003.0,664.0,336.0,136.0,15.7,11.1,3.2,27.1,67.2,1.4,50.7,49.3,0,0.0,0.0,0,0,0.0,1,0
07X527,2011,71.2,0.0,77.0,502,180.0,177.0,71.0,74.0,14.1,18.5,1.4,41.2,56.0,1.0,54.0,46.0,0,0.0,0.0,0,0,0.0,1,0
02M408,2010,100.0,0.0,27.8,495,97.0,109.0,105.0,99.0,1.8,3.0,5.5,20.6,29.7,37.0,26.5,73.5,1,0.0,0.0,0,0,85.0,0,1
02M374,2010,82.3,0.0,66.9,461,165.0,145.0,85.0,66.0,2.8,11.7,2.4,46.9,42.7,7.2,30.2,69.8,0,0.0,0.0,0,0,0.0,1,0
15K684,2011,97.3,0.0,60.0,107,107.0,0.0,0.0,0.0,0.0,3.7,18.7,22.4,24.3,33.6,42.1,57.9,0,0.0,0.0,0,0,0.0,1,0
05M285,2009,43.9,0.0,79.0,225,30.0,88.0,48.0,59.0,0.9,11.1,0.0,62.7,34.7,1.3,39.6,60.4,0,0.0,0.0,0,0,0.0,1,0
19K618,2009,71.3,0.0,90.4,206,102.0,104.0,0.0,0.0,16.5,17.5,6.8,33.5,52.9,4.4,64.1,35.9,0,0.0,0.0,0,0,0.0,1,0
02M630,2005,86.5,44.8,0.0,1406,454.0,455.0,233.0,264.0,2.6,10.7,5.5,27.5,50.0,10.1,60.4,39.6,0,0.0,0.0,0,0,0.0,1,0
24Q560,2007,82.7,58.3,0.0,531,161.0,119.0,112.0,42.0,3.6,13.0,16.2,10.4,57.1,13.6,44.6,55.4,1,0.0,0.0,0,0,97.0,0,1
06M467,2008,75.7,73.8,0.0,689,220.0,203.0,141.0,125.0,23.1,11.5,0.7,8.3,89.8,1.2,50.8,49.2,0,0.0,0.0,0,0,0.0,1,0
02M408,2009,98.2,0.0,21.4,467,100.0,104.0,96.0,82.0,1.5,3.6,6.0,28.5,18.6,42.4,26.8,73.2,1,0.0,0.0,0,0,85.0,0,1
28Q325,2010,84.4,0.0,60.0,93,93.0,0.0,0.0,0.0,11.8,11.8,28.0,48.4,16.1,4.3,48.4,51.6,0,0.0,0.0,0,0,0.0,1,0
28Q896,2007,96.5,56.9,0.0,233,78.0,0.0,0.0,0.0,2.1,5.6,15.9,67.8,15.9,0.4,0.0,100.0,1,0.0,0.0,0,0,155.0,0,1
02M655,2006,86.3,66.3,0.0,722,202.0,139.0,117.0,100.0,3.5,11.2,3.7,31.0,60.9,1.5,45.0,55.0,1,0.0,0.0,0,0,164.0,0,1
28Q687,2008,100.0,25.6,0.0,404,116.0,92.0,104.0,92.0,0.0,1.0,64.6,14.1,8.9,12.4,49.5,50.5,0,0.0,0.0,0,0,0.0,1,0
07X473,2011,70.0,0.0,78.5,363,104.0,108.0,83.0,68.0,9.6,18.5,1.1,22.6,76.0,0.0,50.1,49.9,0,0.0,0.0,0,0,0.0,1,0
02M475,2005,99.5,16.6,0.0,3015,818.0,710.0,706.0,781.0,0.0,0.2,57.9,2.2,3.3,35.9,56.8,43.2,0,0.0,0.0,0,0,0.0,1,0
18K500,2006,51.5,28.4,0.0,2736,1078.0,787.0,372.0,498.0,3.4,14.7,1.6,83.6,12.3,1.9,54.6,45.4,0,1.0,0.0,0,1,0.0,0,1
10X319,2007,47.5,65.6,0.0,125,38.0,27.0,33.0,27.0,4.0,4.8,2.4,41.6,55.2,0.8,35.2,64.8,0,0.0,0.0,0,0,0.0,1,0
19K409,2011,95.5,0.0,72.2,433,119.0,60.0,51.0,58.0,0.5,2.1,0.5,67.2,30.3,1.4,43.2,56.8,1,0.0,0.0,0,0,145.0,0,1
17K408,2006,84.1,60.0,0.0,102,102.0,0.0,0.0,0.0,2.9,3.9,1.0,83.3,13.7,1.0,45.1,54.9,0,0.0,0.0,0,0,0.0,1,0
04M409,2010,55.8,0.0,83.7,396,132.0,125.0,63.0,76.0,12.6,21.7,1.3,35.4,62.4,0.5,41.4,58.6,0,0.0,0.0,0,0,0.0,1,0
15K519,2005,67.3,73.4,0.0,928,362.0,285.0,108.0,173.0,3.2,18.1,1.4,56.5,36.3,4.3,50.4,49.6,0,0.0,0.0,0,0,0.0,1,0
21K400,2006,48.4,71.9,0.0,1408,578.0,389.0,274.0,167.0,31.1,9.2,22.8,42.7,23.7,9.6,49.3,50.7,0,0.0,0.0,0,0,0.0,1,0
09X505,2007,77.0,61.7,0.0,594,106.0,136.0,104.0,107.0,4.4,10.9,2.9,36.7,56.4,1.2,38.9,61.1,1,0.0,0.0,0,0,141.0,0,1
09X505,2010,90.1,0.0,79.2,723,163.0,132.0,88.0,76.0,5.8,14.2,2.1,32.4,63.6,1.7,45.4,54.6,1,0.0,0.0,0,0,264.0,0,1
08X293,2007,72.2,61.9,0.0,432,150.0,111.0,98.0,73.0,6.0,12.5,1.6,34.7,60.2,3.0,32.4,67.6,0,0.0,0.0,0,0,0.0,1,0
06M346,2011,79.5,0.0,78.8,520,100.0,93.0,70.0,53.0,30.0,17.3,0.2,5.2,93.8,0.8,52.3,47.7,1,0.0,0.0,0,0,204.0,0,1
18K578,2010,56.9,0.0,73.2,230,77.0,68.0,48.0,37.0,2.2,9.1,1.7,84.8,9.1,3.0,53.5,46.5,0,0.0,0.0,0,0,0.0,1,0
17K489,2010,39.0,0.0,78.2,287,41.0,152.0,45.0,49.0,0.7,9.1,1.4,90.2,7.0,0.3,43.2,56.8,0,0.0,0.0,0,0,0.0,1,0
08X312,2009,73.0,0.0,88.4,502,120.0,144.0,121.0,117.0,7.4,16.3,1.0,33.7,62.7,2.0,53.8,46.2,0,0.0,0.0,0,0,0.0,1,0
08X312,2010,81.1,0.0,83.9,499,140.0,120.0,135.0,104.0,5.2,20.2,1.8,33.1,63.9,1.0,51.5,48.5,0,0.0,0.0,0,0,0.0,1,0
21K572,2008,73.9,78.3,0.0,108,81.0,27.0,0.0,0.0,27.8,15.7,14.8,27.8,44.4,13.0,57.4,42.6,0,0.0,0.0,0,0,0.0,1,0
02M427,2010,58.9,0.0,60.0,79,79.0,0.0,0.0,0.0,84.8,12.7,7.6,11.4,78.5,2.5,55.7,44.3,0,0.0,0.0,0,0,0.0,1,0
07X334,2008,65.9,94.3,0.0,257,83.0,107.0,67.0,0.0,87.5,2.3,3.1,26.1,65.0,5.4,57.6,42.4,0,0.0,0.0,0,0,0.0,1,0
08X530,2009,56.5,0.0,91.7,464,134.0,136.0,108.0,86.0,14.9,17.5,1.7,30.8,65.3,0.6,45.0,55.0,0,0.0,0.0,0,0,0.0,1,0
03M505,2005,55.9,63.0,0.0,568,7.0,203.0,223.0,135.0,6.3,16.5,1.1,36.8,58.3,3.3,45.6,54.4,0,0.0,0.0,0,0,0.0,1,0
18K566,2010,72.4,0.0,64.2,315,100.0,96.0,65.0,54.0,5.1,18.7,2.5,87.0,8.9,1.3,63.8,36.2,0,0.0,0.0,0,0,0.0,1,0
02M550,2010,57.0,0.0,94.9,399,124.0,126.0,72.0,77.0,91.0,2.8,29.1,17.8,39.3,12.5,57.9,42.1,0,0.0,0.0,0,0,0.0,1,0
02M550,2009,55.3,0.0,94.9,420,175.0,90.0,80.0,75.0,82.4,3.8,29.3,16.4,37.1,15.2,61.0,39.0,0,0.0,0.0,0,0,0.0,1,0
14K477,2011,63.0,0.0,65.6,759,159.0,183.0,211.0,206.0,5.7,13.0,0.9,57.7,39.3,1.7,45.8,54.2,0,0.0,0.0,0,0,0.0,1,0
13K350,2008,67.4,69.1,0.0,381,105.0,103.0,96.0,77.0,2.6,12.1,2.4,70.9,22.8,1.3,47.0,53.0,0,0.0,0.0,0,0,0.0,1,0
18K629,2008,84.8,60.0,0.0,79,79.0,0.0,0.0,0.0,2.5,17.7,1.3,82.3,15.2,0.0,53.2,46.8,0,0.0,0.0,0,0,0.0,1,0
02M438,2010,64.4,0.0,60.0,87,87.0,0.0,0.0,0.0,94.3,0.0,34.5,9.2,52.9,3.4,58.6,41.4,0,0.0,0.0,0,0,0.0,1,0
29Q496,2008,68.1,24.5,0.0,498,181.0,149.0,88.0,80.0,2.4,14.5,4.8,85.1,7.6,0.8,67.9,32.1,0,0.0,0.0,0,0,0.0,1,0
12X684,2011,74.8,0.0,66.4,538,176.0,136.0,108.0,118.0,4.5,22.3,1.3,55.0,42.2,1.3,53.7,46.3,0,0.0,0.0,0,0,0.0,1,0
19K659,2010,64.3,0.0,74.0,433,108.0,100.0,109.0,116.0,13.4,11.5,7.6,18.0,70.2,2.5,47.3,52.7,0,0.0,0.0,0,0,0.0,1,0
25Q263,2005,78.7,83.2,0.0,216,114.0,102.0,0.0,0.0,90.7,0.9,40.3,0.9,56.5,1.4,51.4,48.6,0,0.0,0.0,0,0,0.0,1,0
02M586,2008,32.4,68.2,0.0,93,21.0,20.0,27.0,25.0,2.2,16.1,2.2,41.9,49.5,6.5,46.2,53.8,0,0.0,0.0,0,0,0.0,1,0
10X437,2005,73.6,91.1,0.0,467,223.0,149.0,57.0,38.0,9.2,20.1,1.1,37.5,58.5,1.9,50.1,49.9,0,0.0,0.0,0,0,0.0,1,0
08X295,2005,58.4,47.0,0.0,268,157.0,75.0,36.0,0.0,11.2,9.0,5.6,35.8,54.9,1.9,61.2,38.8,0,0.0,0.0,0,0,0.0,1,0
10X243,2011,84.0,0.0,86.3,636,185.0,85.0,61.0,39.0,13.2,19.5,3.5,24.7,69.5,1.3,57.9,42.1,1,0.0,0.0,0,0,266.0,0,1
21K344,2010,79.8,0.0,79.6,468,125.0,159.0,103.0,81.0,12.8,12.2,12.2,22.2,26.9,38.7,51.9,48.1,0,0.0,0.0,0,0,0.0,1,0
02M419,2005,75.5,65.9,0.0,430,133.0,132.0,79.0,86.0,5.1,19.3,3.0,32.8,56.7,5.1,52.3,47.7,0,0.0,0.0,0,0,0.0,1,0
14K071,2005,77.8,76.6,0.0,787,124.0,67.0,0.0,0.0,9.4,28.0,0.8,25.2,67.9,5.2,52.0,48.0,1,8.0,0.0,0,1,588.0,0,2
15K463,2008,73.6,69.8,0.0,538,138.0,101.0,83.0,79.0,13.9,14.5,5.0,43.7,45.0,5.4,38.3,61.7,1,0.0,0.0,0,0,137.0,0,1
12X479,2011,53.4,0.0,72.2,244,118.0,78.0,48.0,0.0,16.8,27.5,2.5,37.3,59.8,0.4,44.3,55.7,0,0.0,0.0,0,0,0.0,1,0
32K545,2007,75.2,82.1,0.0,648,231.0,172.0,117.0,128.0,11.0,9.6,0.6,11.3,82.7,0.8,47.1,52.9,0,0.0,0.0,0,0,0.0,1,0
15K497,2008,79.5,62.8,0.0,468,90.0,95.0,65.0,58.0,10.7,17.1,3.4,42.3,35.5,18.2,53.4,46.6,1,0.0,0.0,0,0,160.0,0,1
22K425,2011,87.0,0.0,58.3,3076,851.0,975.0,608.0,642.0,13.2,12.4,20.8,17.9,14.5,46.4,54.4,45.6,0,0.0,0.0,0,0,0.0,1,0
05M367,2007,86.8,60.0,0.0,175,93.0,0.0,0.0,0.0,4.6,14.3,0.6,66.3,28.6,0.6,38.9,61.1,1,0.0,0.0,0,0,82.0,0,1
24Q485,2009,70.0,0.0,47.1,2664,779.0,828.0,520.0,537.0,22.6,10.2,6.8,4.2,64.4,23.9,54.0,46.0,0,0.0,0.0,0,0,0.0,1,0
04M635,2006,51.4,90.7,0.0,714,151.0,102.0,84.0,42.0,4.3,17.2,0.4,31.9,66.9,0.4,53.8,46.2,1,0.0,0.0,0,0,335.0,0,1
27Q480,2007,69.4,66.1,0.0,3259,1300.0,872.0,666.0,421.0,9.5,10.0,25.5,28.1,35.0,5.6,53.7,46.3,0,0.0,0.0,0,0,0.0,1,0
02M586,2010,67.7,0.0,84.5,74,6.0,23.0,30.0,15.0,2.7,25.7,4.1,40.5,48.6,5.4,60.8,39.2,0,0.0,0.0,0,0,0.0,1,0
31R605,2011,100.0,0.0,17.0,1104,296.0,296.0,287.0,225.0,0.1,0.5,31.8,1.1,5.3,61.3,57.0,43.0,0,0.0,0.0,0,0,0.0,1,0
17K533,2011,76.8,0.0,68.3,406,70.0,81.0,76.0,86.0,3.7,14.5,0.5,89.4,8.4,1.5,52.0,48.0,1,0.0,0.0,0,0,93.0,0,1
02M570,2005,52.4,78.1,0.0,935,331.0,271.0,241.0,92.0,1.5,10.2,2.2,38.8,54.0,4.4,47.1,52.9,0,0.0,0.0,0,0,0.0,1,0
25Q285,2009,93.7,0.0,44.0,561,88.0,82.0,79.0,85.0,0.9,19.8,19.3,10.0,25.3,43.5,43.5,56.5,1,0.0,0.0,0,0,227.0,0,1
09X329,2008,64.4,77.6,0.0,301,121.0,104.0,76.0,0.0,13.0,12.0,0.7,40.2,57.8,1.3,39.5,60.5,0,0.0,0.0,0,0,0.0,1,0
15K530,2006,57.1,67.8,0.0,402,155.0,89.0,73.0,85.0,1.5,13.4,1.5,83.3,11.7,0.7,46.3,53.7,0,0.0,0.0,0,0,0.0,1,0
09X403,2007,83.2,82.3,0.0,345,107.0,101.0,77.0,60.0,78.8,5.8,2.3,19.7,74.2,3.2,49.6,50.4,0,0.0,0.0,0,0,0.0,1,0
02M600,2011,96.3,0.0,68.3,1599,449.0,431.0,388.0,331.0,2.8,11.5,3.8,39.1,52.3,4.1,7.3,92.7,0,0.0,0.0,0,0,0.0,1,0
08X332,2007,65.3,86.0,0.0,211,105.0,106.0,0.0,0.0,12.3,8.5,1.4,39.3,56.9,0.9,52.6,47.4,0,0.0,0.0,0,0,0.0,1,0
32K549,2007,73.3,86.3,0.0,435,140.0,117.0,83.0,95.0,15.6,12.6,0.2,27.4,69.7,0.5,47.6,52.4,0,0.0,0.0,0,0,0.0,1,0
28Q440,2011,93.0,0.0,41.2,3834,916.0,930.0,1030.0,958.0,8.9,11.3,26.5,9.0,30.2,33.7,48.1,51.9,0,0.0,0.0,0,0,0.0,1,0
26Q415,2007,91.4,17.4,0.0,3902,873.0,1077.0,1069.0,883.0,6.6,6.3,45.2,18.1,15.6,20.0,47.1,52.9,0,0.0,0.0,0,0,0.0,1,0
14K558,2007,90.2,61.1,0.0,400,170.0,122.0,55.0,53.0,3.5,9.8,3.0,51.3,35.3,4.0,76.3,23.8,0,0.0,0.0,0,0,0.0,1,0
29Q265,2011,87.4,0.0,50.8,443,143.0,129.0,88.0,83.0,2.3,14.7,4.3,82.8,9.7,0.5,56.9,43.1,0,0.0,0.0,0,0,0.0,1,0
02M425,2008,74.0,51.2,0.0,663,265.0,205.0,90.0,103.0,3.5,15.1,8.3,29.9,56.3,4.8,49.3,50.7,0,0.0,0.0,0,0,0.0,1,0
10X374,2007,96.5,60.0,0.0,122,122.0,0.0,0.0,0.0,4.9,4.1,1.6,36.9,59.0,0.8,41.0,59.0,0,0.0,0.0,0,0,0.0,1,0
10X342,2011,80.6,0.0,78.3,606,87.0,96.0,121.0,112.0,79.9,4.6,0.2,0.0,99.8,0.0,49.0,51.0,1,0.0,0.0,0,0,190.0,0,1
08X305,2010,76.5,0.0,83.0,365,66.0,128.0,98.0,73.0,14.5,25.5,3.0,26.6,68.5,1.1,65.2,34.8,0,0.0,0.0,0,0,0.0,1,0
04M435,2009,94.5,0.0,77.1,1696,473.0,479.0,387.0,357.0,5.5,8.0,19.2,21.3,56.0,2.7,45.6,54.4,0,0.0,0.0,0,0,0.0,1,0
